cow_id,bull_id
FR00000021137,US00000000795
NL00000006484,US00000000795
RU00000083194,US00000000795
GB00000011809,US00000003507
NL00000041924,US00000000795
US00000088876,US00000000795
GB00000028053,US00000000795
NL00000040019,US00000000795
FR00000044920,US00000000795
US00000045990,US00000000795
GB00000034577,US00000000795
US00000029524,US00000000795
NL00000048555,US00000003507
GB00000049933,US00000003507
RU00000026906,US00000003013
US00000038451,US00000000795
US00000032602,US00000000795
US00000015526,US00000003507
RU00000004955,US00000003507
NL00000028141,US00000000795
RU00000047123,US00000003507
RU00000050113,US00000003013
GB00000023926,US00000000795
DE00000044963,US00000000795
DE00000049064,US00000000795
NL00000004241,US00000000795
GB00000040415,US00000000795
US00000036988,US00000000795
DE00000045369,US00000000795
RU00000047367,US00000000795
GB00000006918,US00000000795
RU00000026901,US00000000795
GB00000025028,US00000003507
FR00000037810,US00000000795
FR00000024536,US00000000795
FR00000009362,US00000000795
GB00000032390,US00000000795
RU00000036524,US00000000795
FR00000032783,US00000000795
RU00000006260,US00000003507
US00000033897,US00000000795
RU00000034142,US00000003507
US00000013088,US00000000795
GB00000028180,US00000000795
NL00000018254,US00000003507
US00000042905,US00000003507
DE00000021140,US00000000795
RU00000037944,US00000000795
RU00000035638,US00000003507
NL00000038053,US00000000795
GB00000050080,US00000000795
DE00000037343,US00000000795
GB00000035097,US00000000795
NL00000013229,US00000000795
DE00000009649,US00000000795
DE00000046432,US00000003507
GB00000016713,US00000003507
DE00000022060,US00000000795
DE00000039309,US00000000795
US00000017304,US00000003507
NL00000041501,US00000003507
RU00000009694,US00000000795
US00000016375,US00000000795
DE00000015514,US00000000795
DE00000044227,US00000000795
GB00000031598,US00000000795
GB00000038217,US00000000795
US00000049973,US00000000795
US00000013877,US00000000795
FR00000035911,US00000000795
RU00000062327,US00000000795
GB00000011501,US00000000795
NL00000044931,US00000000795
GB00000004838,US00000000795
RU00000005049,US00000003507
FR00000015414,US00000003507
FR00000038553,US00000003507
DE00000041786,US00000000795
US00000029953,US00000000795
NL00000013098,US00000000795
GB00000022254,US00000000795
NL00000064400,US00000000795
RU00000020676,US00000000795
GB00000045094,US00000000795
NL00000038913,US00000000795
NL00000033835,US00000000795
NL00000038786,US00000000795
GB00000014471,US00000000795
FR00000027577,US00000000795
RU00000004740,US00000000795
FR00000009570,US00000000795
GB00000035401,US00000000795
RU00000072693,US00000000795
RU00000068039,US00000000795
FR00000039812,US00000003507
RU00000006925,US00000000795
FR00000032141,US00000000795
DE00000043933,US00000000795
RU00000018498,US00000003507
GB00000020965,US00000003507
RU00000040734,US00000000795
NL00000026252,US00000000795
NL00000029613,US00000000795
DE00000039347,US00000000795
US00000032964,US00000003507
RU00000048075,US00000003507
GB00000023233,US00000000795
RU00000044600,US00000003507
RU00000018460,US00000003507
NL00000016107,US00000000795
RU00000017153,US00000000795
FR00000014069,US00000000795
NL00000041139,US00000000795
DE00000015582,US00000000795
US00000015277,US00000000795
RU00000048877,US00000000795
US00000062291,US00000000795
DE00000018391,US00000000795
NL00000027706,US00000000795
FR00000037742,US00000000795
FR00000016364,US00000000795
NL00000048501,US00000000795
GB00000022751,US00000003507
NL00000026837,US00000003507
NL00000033107,US00000000795
RU00000010848,US00000000795
FR00000033612,US00000003507
NL00000083277,US00000000795
RU00000017917,US00000000795
US00000014054,US00000000795
FR00000005739,US00000000795
DE00000070694,US00000000795
US00000050126,US00000003013
GB00000006059,US00000003013
RU00000006433,US00000003507
DE00000028676,US00000000795
GB00000062310,US00000000795
GB00000038761,US00000000795
RU00000039856,US00000003507
RU00000027110,US00000000795
GB00000033857,US00000000795
US00000034817,US00000000795
RU00000045711,US00000000795
GB00000040849,US00000000795
GB00000046370,US00000000795
GB00000034447,US00000000795
RU00000012326,US00000000795
RU00000026208,US00000000795
DE00000033667,US00000003507
FR00000049558,US00000003507
GB00000020379,US00000000795
FR00000009525,US00000000795
NL00000019940,US00000003507
NL00000045394,US00000000795
US00000038705,US00000003507
GB00000039921,US00000000795
GB00000022646,US00000003507
RU00000008447,US00000000795
RU00000034424,US00000003507
GB00000038604,US00000000795
NL00000043581,US00000000795
US00000035499,US00000003507
US00000005372,US00000000795
FR00000046452,US00000000795
GB00000015916,US00000000795
RU00000044771,US00000000795
NL00000036237,US00000000795
GB00000048326,US00000000795
GB00000015939,US00000000795
US00000008717,US00000000795
DE00000038356,US00000000795
FR00000038582,US00000003507
GB00000041702,US00000000795
US00000015445,US00000000795
RU00000038428,US00000000795
FR00000027911,US00000000795
NL00000042139,US00000003507
GB00000043196,US00000000795
GB00000031346,US00000000795
GB00000009573,US00000003507
NL00000038446,US00000003507
NL00000009662,US00000000795
RU00000012816,US00000000795
DE00000042959,US00000000795
RU00000028172,US00000003507
US00000028546,US00000003507
GB00000030002,US00000000795
GB00000020724,US00000000795
DE00000042858,US00000000795
US00000045248,US00000000795
GB00000090683,US00000000795
NL00000023621,US00000000795
US00000039331,US00000003507
DE00000026822,US00000000795
GB00000029820,US00000000795
NL00000041395,US00000000795
DE00000037137,US00000000795
US00000022246,US00000000795
US00000018834,US00000000795
RU00000008984,US00000000795
DE00000029200,US00000003507
DE00000042470,US00000003507
NL00000029701,US00000000795
RU00000024303,US00000000795
NL00000042640,US00000000795
NL00000020809,US00000000795
DE00000012606,US00000000795
FR00000040691,US00000000795
NL00000023848,US00000000795
FR00000045986,US00000000795
US00000010967,US00000000795
US00000031331,US00000000795
DE00000048773,US00000000795
NL00000034804,US00000000795
GB00000028677,US00000000795
RU00000015364,US00000000795
NL00000027763,US00000000795
US00000014726,US00000000795
RU00000015210,US00000000795
GB00000040089,US00000000795
RU00000044360,US00000003507
RU00000011842,US00000000795
RU00000040227,US00000000795
RU00000027045,US00000000795
DE00000045328,US00000000795
FR00000027908,US00000003507
GB00000045214,US00000000795
DE00000047707,US00000000795
FR00000057778,US00000000795
NL00000035753,US00000000795
US00000010998,US00000000795
DE00000034619,US00000003507
GB00000007580,US00000000795
GB00000017105,US00000000795
FR00000021926,US00000003507
DE00000078838,US00000000795
NL00000005898,US00000000795
GB00000040177,US00000000795
DE00000032426,US00000000795
NL00000027101,US00000003459
DE00000045073,US00000000795
US00000031456,US00000003507
NL00000043875,US00000000795
FR00000022553,US00000000795
GB00000009205,US00000000795
DE00000034981,US00000003507
NL00000010223,US00000000795
RU00000017239,US00000000795
NL00000014305,US00000003507
US00000048454,US00000003507
RU00000042578,US00000000795
RU00000004750,US00000000795
RU00000010734,US00000000795
DE00000014364,US00000003507
US00000062265,US00000000795
GB00000015325,US00000000795
US00000011708,US00000000795
US00000027092,US00000003507
GB00000032534,US00000000795
FR00000038330,US00000000795
US00000023729,US00000000795
US00000035648,US00000000795
NL00000032368,US00000000795
DE00000045400,US00000000795
DE00000020392,US00000000795
GB00000021395,US00000000795
RU00000028088,US00000000795
RU00000023827,US00000003507
NL00000012591,US00000000795
NL00000050032,US00000000795
DE00000051753,US00000000795
GB00000021334,US00000000795
US00000013052,US00000003507
DE00000015460,US00000000795
DE00000040551,US00000000795
NL00000005214,US00000000795
NL00000021015,US00000000795
DE00000031690,US00000000795
US00000048136,US00000003507
FR00000027042,US00000000795
NL00000050024,US00000000795
RU00000025919,US00000000795
DE00000034762,US00000000795
RU00000024300,US00000000795
DE00000035828,US00000000795
GB00000033228,US00000003507
RU00000020784,US00000000795
GB00000034330,US00000003507
GB00000027094,US00000003507
FR00000033638,US00000003507
FR00000016869,US00000000795
US00000026057,US00000000795
US00000043825,US00000000795
DE00000034099,US00000000795
DE00000005413,US00000000795
GB00000011493,US00000000795
US00000023635,US00000000795
NL00000047194,US00000000795
FR00000044837,US00000000795
DE00000015463,US00000000795
US00000023578,US00000003507
US00000027064,US00000000795
RU00000083239,US00000000795
FR00000038219,US00000000795
US00000026241,US00000000795
NL00000038479,US00000000795
NL00000083833,US00000000795
DE00000043214,US00000000795
GB00000048443,US00000000795
NL00000035175,US00000000795
DE00000017966,US00000003507
DE00000044770,US00000000795
NL00000045659,US00000000795
DE00000008347,US00000000795
US00000049975,US00000000795
DE00000006948,US00000003507
US00000009697,US00000000795
GB00000022718,US00000000795
DE00000038562,US00000000795
US00000005709,US00000000795
US00000005889,US00000003507
FR00000009895,US00000000795
DE00000020867,US00000000795
GB00000049036,US00000000795
FR00000009702,US00000000795
US00000037527,US00000000795
RU00000031459,US00000000795
FR00000035693,US00000000795
GB00000043364,US00000000795
FR00000012047,US00000000795
GB00000014437,US00000000795
DE00000031684,US00000000795
NL00000010171,US00000000795
US00000027170,US00000000795
RU00000023198,US00000000795
DE00000047141,US00000000795
DE00000024291,US00000000795
FR00000013563,US00000000795
RU00000027102,US00000000795
NL00000072891,US00000000795
NL00000049751,US00000000795
RU00000011359,US00000000795
US00000030035,US00000000795
DE00000045557,US00000003507
FR00000008632,US00000000795
FR00000050044,US00000003013
NL00000040048,US00000003507
US00000015420,US00000000795
GB00000012770,US00000000795
RU00000032888,US00000000795
DE00000035614,US00000000795
GB00000030573,US00000000795
GB00000036417,US00000000795
RU00000047439,US00000000795
NL00000005816,US00000003507
RU00000026905,US00000003507
RU00000037367,US00000000795
US00000006294,US00000000795
FR00000016741,US00000000795
GB00000034787,US00000000795
RU00000012736,US00000003507
RU00000046468,US00000000795
GB00000033591,US00000000795
DE00000004483,US00000000795
RU00000038092,US00000003507
DE00000034453,US00000003507
FR00000048921,US00000003507
NL00000008350,US00000000795
GB00000009811,US00000000795
RU00000031563,US00000003507
RU00000029286,US00000000795
DE00000038486,US00000000795
US00000020903,US00000000795
GB00000012924,US00000003507
NL00000027988,US00000000795
RU00000049938,US00000000795
NL00000038575,US00000000795
RU00000048353,US00000000795
DE00000004383,US00000000795
GB00000016039,US00000000795
US00000044995,US00000003507
NL00000009056,US00000000795
NL00000026959,US00000003507
US00000034822,US00000000795
GB00000020240,US00000000795
NL00000029474,US00000000795
RU00000054422,US00000000795
US00000026417,US00000000795
RU00000070699,US00000000795
DE00000071150,US00000000795
DE00000086405,US00000000795
DE00000084508,US00000000795
FR00000055870,US00000000795
FR00000062320,US00000000795
US00000050286,US00000003507
GB00000003057,US00000000795
GB00000049518,US00000000795
RU00000032841,US00000000795
DE00000018977,US00000000795
DE00000019561,US00000000795
FR00000007800,US00000000795
NL00000022145,US00000000795
US00000038574,US00000000795
RU00000049336,US00000000795
US00000012484,US00000003507
DE00000026547,US00000000795
RU00000023576,US00000000795
GB00000020329,US00000003507
NL00000047192,US00000003507
RU00000042164,US00000000795
GB00000029859,US00000000795
US00000035752,US00000000795
FR00000021408,US00000003507
DE00000008962,US00000000795
FR00000039122,US00000000795
DE00000004763,US00000003507
NL00000028898,US00000000795
NL00000022087,US00000000795
GB00000045018,US00000003507
NL00000026816,US00000000795
DE00000036615,US00000003507
FR00000030955,US00000003507
GB00000027106,US00000000795
US00000046823,US00000000795
GB00000015327,US00000000795
DE00000006986,US00000000795
FR00000005110,US00000000795
DE00000050266,US00000000795
US00000027198,US00000000795
GB00000027977,US00000000795
RU00000021836,US00000003507
NL00000044565,US00000003507
FR00000004927,US00000000795
US00000041782,US00000000795
RU00000012205,US00000003013
FR00000039330,US00000003507
GB00000082834,US00000000795
FR00000036148,US00000000795
FR00000006324,US00000003507
DE00000008348,US00000000795
US00000037514,US00000003507
US00000021545,US00000000795
FR00000006126,US00000000795
GB00000036427,US00000000795
US00000040200,US00000000795
GB00000006839,US00000000795
FR00000011143,US00000000795
US00000032235,US00000000795
GB00000042213,US00000003507
RU00000049572,US00000000795
NL00000039522,US00000000795
DE00000034161,US00000000795
FR00000033003,US00000000795
GB00000006410,US00000000795
DE00000049097,US00000000795
US00000029924,US00000003507
FR00000004766,US00000003507
FR00000016867,US00000000795
DE00000040281,US00000003507
FR00000023603,US00000000795
DE00000042127,US00000000795
GB00000040944,US00000000795
NL00000014004,US00000000795
FR00000005737,US00000000795
RU00000021869,US00000000795
NL00000042308,US00000000795
RU00000015372,US00000000795
DE00000030626,US00000000795
GB00000032611,US00000000795
FR00000020925,US00000000795
FR00000040470,US00000000795
DE00000043148,US00000000795
GB00000038497,US00000003507
GB00000013915,US00000003507
FR00000082677,US00000000795
GB00000020256,US00000000795
FR00000044974,US00000003507
GB00000027328,US00000003507
DE00000025685,US00000000795
RU00000048181,US00000003507
FR00000015583,US00000000795
GB00000042011,US00000000795
RU00000004480,US00000000795
NL00000039948,US00000000795
GB00000048430,US00000000795
GB00000046119,US00000000795
US00000030034,US00000000795
RU00000010622,US00000000795
NL00000034524,US00000003507
RU00000050250,US00000000795
FR00000004432,US00000000795
RU00000043500,US00000000795
US00000004918,US00000000795
US00000043623,US00000000795
DE00000028009,US00000000795
DE00000028657,US00000003507
RU00000026329,US00000000795
NL00000030837,US00000003507
US00000022029,US00000000795
NL00000048475,US00000000795
DE00000008470,US00000000795
GB00000014570,US00000000795
GB00000020968,US00000000795
RU00000009142,US00000000795
FR00000028768,US00000000795
NL00000021054,US00000000795
GB00000029600,US00000003507
RU00000036752,US00000000795
RU00000039759,US00000000795
DE00000007734,US00000000795
NL00000008267,US00000000795
GB00000043773,US00000000795
US00000037067,US00000000795
US00000002847,US00000000795
US00000023353,US00000000795
US00000029929,US00000000795
NL00000034069,US00000000795
